Show_id,Title,Director,Cast,Country,Date_added,Release_year,Rating,Duration,Listed_in,Description,Type,Tyoe
70301484,Kraftidioten,Hans Petter Moland,"Stellan Skarsgård, Pål Sverre Hagen, Bruno Ganz, Hildegun Riise, Peter Andersson, Birgitte Hjort Sørensen, Jakob Oftebro, Anders Baasmo Christiansen, Jon Øigarden, Gard B. Eidsvold, Kristofer Hivju, Birgitte Hjort Sorensen, Stellan Skarsgard","Norway, Denmark, Sweden",2017-01-05,2014,Tv-Ma,117 min,"Comedies, International Movies, Thrillers","When He Sets Out To Avenge His Son'S Murder, Mild-Mannered Snowplow Driver Nils Sparks A War Between A Norwegian Mobster And His Serbian Rival.",Movie,Movie
80038358,Rampage: President Down,Uwe Boll,"Brendan Fletcher, Steve Baran, Ryan Mcdonell, Scott Patey, Loretta Walsh, Zain Meghji, Crystal Lowe",Canada,2017-01-05,2016,Tv-Ma,100 min,"Action & Adventure, International Movies","Lone-Wolf Vigilante Bill Williamson Is Back, Taking Aim At The U.S. Government And Eluding The Pursuit Of Two Fbi Agents Who Are On His Trail.",Movie,Movie
80134893,Marvel'S Hulk: Where Monsters Dwell,Mitch Schauer,"Fred Tatasciore, Liam O'Brien, Jesse Burch, Edward Bosco, Chiara Zanni, Mike Vaughn, Jon Olson, Matthew Waterson, Zach Callison, Laura Bailey, Hope Levy",United States,2017-01-04,2016,Pg,75 min,"Children & Family Movies, Sci-Fi & Fantasy","On Halloween, The Hulk And Dr. Strange Battle Monsters Wreaking Havoc On New York And Uncover An Evil Plot By Nightmare, Ruler Of The Dream Dimension.",Movie,Movie
80134966,Jen Kirkman: Just Keep Livin’?,Lance Bangs,Jen Kirkman,United States,2017-01-03,2017,Tv-Ma,69 min,Stand-Up Comedy,"Incisive Comic Jen Kirkman Gets Real About Women'S Bodies, The Value Of Alone Time And An Italian Private Tour Guide Who May Have Been A Ghost.",Movie,Movie
80154688,Autohead,Rohit Mittal,"Deepak Sampat, Ronjini Chakroborty, Vikrant Singh, Jhanvi Dwivedi, Ajay Mishra, Rohit Mittal, Sunny Banerjee, Ravidev Singh",India,2017-01-01,2016,Tv-Ma,97 min,"Dramas, International Movies, Thrillers",A Production Crew That Thinks It'S Making A Documentary About A Humble Mumbai Rickshaw Driver Unmasks A Horrifying Truth About Their Film'S Subject.,Movie,Movie
70060010,Bee Movie,"Steve Hickner, Simon J. Smith","Jerry Seinfeld, Renée Zellweger, Matthew Broderick, Patrick Warburton, John Goodman, Chris Rock, Kathy Bates, Barry Levinson, Larry King, Ray Liotta","United States, Australia",2017-01-01,2007,Pg,92 min,"Children & Family Movies, Comedies","Barry, A Worker Bee Stuck In A Dead-End Job Making Honey, Sues Humans When He Learns They'Ve Been Stealing Bees' Nectar All Along.",Movie,Movie
80011026,Headwinds,Jalil Lespert,"Benoît Magimel, Isabelle Carré, Antoine Duléry, Ramzy Bédia, Bouli Lanners, Marie-Ange Casta, Daniel Duval, Lubna Azabal, Aurore Clément, Audrey Tautou","France, Belgium",2017-01-01,2011,Tv-14,92 min,"Dramas, Independent Movies, International Movies","After His Wife Inexplicably Disappears, A Man Takes Their Two Children And Relocates To His Hometown In An Attempt To End Their Grief And Move On.",Movie,Movie
80117742,Hurricane Bianca,Matt Kugelman,"Roy Haylock, Bianca Leigh, Denton Blane Everett, Willam Belli, D.J. ""Shangela"" Pierce, Justin ""Alyssa Edwards"" Johnson, Molly Ryman, Ted Ferguson, Rachel Dratch, Alan Cumming, Margaret Cho, Rupaul",United States,2017-01-01,2016,Tv-Ma,85 min,"Comedies, Independent Movies, Lgbtq Movies","Fired For Being Gay, Schoolteacher Richard Returns In Drag As Force-Of-Nature Bianca, Gets Hired For The Same Job And Plots Sweet, Scornful Revenge.",Movie,Movie
80147318,Radiopetti,Hari Viswanath,"Lakshmanan, Tvv Ramanujam, Shobana, Nivas Adithan, Indhumathi, Baby Maya, Master Rohan",India,2017-01-01,2015,Tv-Pg,83 min,"Dramas, International Movies","An Elderly, Hearing-Impaired Indian Man Stays Connected To The World Of The Past Through The Beloved Valve Radio He Has Owned Since Childhood.",Movie,Movie
80152741,Saheb Bibi Golaam,Pratim D. Gupta,"Anjan Dutt, Swastika Mukherjee, Ritwick Chakraborty, Parno Mittra, Bikram Chatterjee, Sohag Sen, Sumanta Mukherjee, Arun Mukhopadhyay",India,2017-01-01,2016,Tv-Ma,118 min,"Dramas, International Movies","A Charming Cabbie, A Cop Turned Assassin And A Housewife Who’S Also A Hooker Share One Thing In Common: A Bizarre And Violent Afternoon In Kolkata.",Movie,Movie
80097375,The Land Of The Enlightened,Pieter-Jan De Pue,Sohrab Nazari,"Belgium, Ireland, Netherlands, Germany, Afghanistan",2017-01-01,2016,Tv-Ma,84 min,"Documentaries, International Movies","In The Rugged Mountains Of Afghanistan, Armed Bands Of Young Boys Survive By Scavenging For Old Land Mines, Mining Lapis Lazuli And Trading In Opium.",Movie,Movie
80118002,Udta Punjab,Abhishek Chaubey,"Shahid Kapoor, Kareena Kapoor, Alia Bhatt, Diljit Dosanjh, Satish Kaushik, Suhail Nayyar, Prabhjyot Singh, Harpreet Singh, Manav Vij, Taran Bajaj",India,2017-01-01,2016,Tv-Ma,146 min,"Dramas, International Movies","Drug Abuse And The Darker Side Of Punjab Rear Their Heads In The Intense, Interwoven Tales Of A Cop, A Doctor, A Migrant Worker And A Rock Star.",Movie,Movie
80115134,Dog Eat Dog,Paul Schrader,"Nicolas Cage, Willem Dafoe, Christopher Matthew Cook, Omar J. Dorsey, Louisa Krause, Melissa Bolona, Reynaldo Gallegos",United States,2016-12-31,2016,Tv-Ma,93 min,"Dramas, Thrillers",A Delusional Ex-Con Rejoins His Unhinged Former Partners For One Last Job: Kidnap The Baby Of A Mobster'S Enemy For Ransom.,Movie,Movie
80098284,Mr. Pig,Diego Luna,"Danny Glover, Maya Rudolph, José María Yazpik, Joel Murray, Angélica Aragón, Gabriela Araujo",Mexico,2016-12-31,2016,Tv-Ma,97 min,"Dramas, Independent Movies, International Movies",An Aging California Pig Farmer Whose Property Is On The Brink Of Foreclosure Makes A Last-Ditch Trip Across The Border To Sell His Prized Hog.,Movie,Movie
80134885,7:19,Jorge Michel Grau,"Demián Bichir, Héctor Bonilla, Oscar Serrano, Azalia Ortiz, Octavio Michel, Carmen Beato",Mexico,2016-12-23,2016,Tv-Ma,93 min,"Dramas, International Movies","After A Devastating Earthquake Hits Mexico City, Trapped Survivors From All Walks Of Life Wait To Be Rescued While Trying Desperately To Stay Alive.",Movie,Movie
80136548,Garfunkel And Oates: Trying To Be Special,"Riki Lindhome, Jeremy Konner","Riki Lindhome, Kate Micucci, Anthony Jeselnik, Steve Agee",United States,2016-12-23,2016,Tv-Ma,62 min,"Music & Musicals, Stand-Up Comedy",Garfunkel And Oates Put On A Surprise-Filled Show In Seattle In Hopes Of Raising Enough Money To Make Their Own Comedy Special.,Movie,Movie
80097363,Lo And Behold: Reveries Of The Connected World,Werner Herzog,Werner Herzog,United States,2016-12-23,2016,Pg-13,98 min,Documentaries,"Filmmaker Werner Herzog Presents A History Of The Internet, Starting With Its Birth In 1969, And Ponders The Joys And Sorrows Of Its Social Influence.",Movie,Movie
80132411,Figures Of Speech,Ari Levinson,Chris Pine,United States,2016-12-21,2016,Tv-Pg,92 min,Documentaries,"In This Documentary, Passionate High Schoolers Travel The Country And Come Of Age During A Turbulent Yearlong Prep For A National Speech Competition.",Movie,Movie
80163222,A Christmas Special: Miraculous: Tales Of Ladybug & Cat Noir,Thomas Astruc,"Cristina Vee, Bryce Papenbrook, Keith Silverstein, Mela Lee, Max Mittelman, Carrie Keranen, Stephanie Sheh, Selah Victor, Ben Diskin, Erin Fitzgerald, Grant George","France, South Korea, Japan",2016-12-20,2016,Tv-Y7,22 min,Movies,Parisian Teen Marinette Transforms Herself Into Superhero Ladybug To Find Her Lonely Secret Crush Adrien When He Runs Away From Home At Christmas.,Movie,Movie
80142140,Daemonium,Pablo Parés,"Walter Cornás, Dany Casco, Caro Angus, Rocío Rodríguez Presedo, Chucho Fernández, Amanda Nara, Maite Zumelzú",Argentina,2016-12-20,2015,Nr,115 min,"Action & Adventure, Horror Movies, International Movies","In A Realm Where Magic And Technology Intersect, A Shifty, Cigar-Smoking Wizard Finds Himself In The Middle Of A War With The Powers Of Hell.",Movie,Movie
80117628,Gabriel Lglesias: I’M Sorry For What I Said When I Was Hungry,Manny Rodriguez,Gabriel Iglesias,United States,2016-12-20,2016,Tv-14,88 min,Stand-Up Comedy,"Hawaiian-Shirt Enthusiast Gabriel ""Fluffy"" Iglesias Finds The Laughs In Racist Gift Baskets, Prius-Driving Cops And All-Female Taco Trucks.",Movie,Movie
60030245,George Of The Jungle 2,David Grossman,"Christopher Showerman, Julie Benz, Angus T. Jones, Thomas Haden Church, Christina Pickles, John Cleese, Michael Clarke Duncan, John Kassir, Kevin Greutert, Keith Scott","United States, Australia",2016-12-20,2003,Pg,87 min,"Children & Family Movies, Comedies","Now Married And Raising A Son, Clumsy Ape-Man George Finds His Jungle Kingdom In Peril As Really Mean Lion Challenges Him For The Throne.",Movie,Movie
80105358,Miss Stevens,Julia Hart,"Lily Rabe, Timothée Chalamet, Lili Reinhart, Anthony Quintal, Oscar Nuñez, Rob Huebel",United States,2016-12-19,2016,Nr,86 min,"Dramas, Independent Movies",Emotionally Vulnerable Teacher Rachel Accompanies Three Students To A Weekend Drama Competition And Forms An Unexpected Bond With Troubled Teen Billy.,Movie,Movie
80108691,Total Frat Movie,Warren P. Sonoda,"Justin Deeley, Alex House, Steven Yaffee, Rebecca Dalton, Ann Pirvu, Nick Bateman, Tom Green, Jamie Johnston",United States,2016-12-19,2016,Nr,94 min,Comedies,"A Disbanded Fraternity Tries To Get Their Act Together By Finding New Members, But Beer Bongs, Bad Grades And A Demented Dean Stand In Their Way.",Movie,Movie
80144803,Barry,Vikram Gandhi,"Devon Terrell, Anya Taylor-Joy, Jason Mitchell, Ashley Judd, Jenna Elfman, Ellar Coltrane, Avi Nash, Linus Roache, John Benjamin Hickey",United States,2016-12-16,2016,Tv-Ma,105 min,Dramas,"A Young Barack Obama Forges His Identity While Dealing With Race, Divergent Cultures And Ordinary Life As A New York City College Student.",Movie,Movie
80127459,Sister Cities,Sean Hanish,"Jacki Weaver, Troian Bellisario, Stana Katic, Michelle Trachtenberg, Jess Weixler, Alfred Molina, Amy Smart, Tom Everett Scott, Kaia Gerber, Aimee Garcia, Kathy Baker, Peter Jason",United States,2016-12-16,2016,Tv-Ma,88 min,Dramas,"After Years Of Estrangement, Four Sisters Gather In The Wake Of Their Mother'S Death, Which May Or May Not Have Been A Suicide.",Movie,Movie
80093295,3 Türken & Ein Baby,Sinan Akkuş,"Kostja Ullmann, Eko Fresh, Kida Khodr Ramadan, Sabrina Klüber, Sami Nasser, Kayla Rybicka, Jytte-Merle Böhrnsen, Emrah Erdogru, Tim Grothe, Hülya Duyar",Germany,2016-12-15,2015,Nr,93 min,"Comedies, International Movies",The Lives Of Three Dissatisfied Brothers Running A Family Bridal Shop Turn Topsy-Turvy When One Of Them Has To Care For His Ex-Girlfriend'S Baby.,Movie,Movie
80142450,Eddie - Strongman,Matt Bell,Eddie Hall,United Kingdom,2016-12-15,2015,Tv-14,98 min,"Documentaries, Sports Movies",British Strongman Eddie Hall Wants To Be The Strongest Man In The World. This Documentary Reveals The Grueling Life Choices That Fuel His Obsession.,Movie,Movie
80087348,Sadqay Tumhare,Ehtesham Uddin,"Mahira Khan, Samiya Mumtaz, Adnan Malik, Rehan Sheikh, Sanya Shamshad, Qavi Khan",Pakistan,2016-12-15,2014,Tv-Pg,1 Season,"International Tv Shows, Romantic Tv Shows, Tv Dramas","An Arranged Engagement Between A Village Girl And Her City Cousin Shows Signs Of True Love, But An Indiscretion Decades Ago Could Doom Their Romance.",TV Show,Tv Show
80098810,Sand Storm,Elite Zexer,"Lamis Ammar, Ruba Blal, Haitham Omari, Khadija Alakel, Jalal Masarwa","Israel, Germany, France",2016-12-15,2016,Tv-Pg,88 min,"Dramas, Independent Movies, International Movies","When A Bedouin Patriarch Takes A Second Bride, His First Wife Chafes Against Her Changing Status While His Daughter Chases Her Own Dreams Of Autonomy.",Movie,Movie
80093812,Zoom,Pedro Morelli,"Gael García Bernal, Alison Pill, Mariana Ximenes, Jason Priestley, Tyler Labine, Don Mckellar, Claudia Ohana, Michael Eklund, Jennifer Irwin","Brazil, Canada",2016-12-15,2015,Nr,93 min,"Comedies, Dramas, Independent Movies","Comic Book Artist Emma Draws Her Ideal Man: Edward, The Director Of A Film About A Novelist Named Michelle, Who'S Writing A Book About Emma.",Movie,Movie
80104182,At All Costs,Mike Nicoll,"Parker Jackson Cartwright, Gabe York",United States,2016-12-14,2016,Tv-Ma,81 min,"Documentaries, Sports Movies",This Revealing Documentary Explores How The High-Stakes World Of Amateur Athletic Union Basketball Has Professionalized Youth Sports In America.,Movie,Movie
80124728,Ricardo O'Farrill: Abrazo Navideño,"Raúl Campos, Jan Suter","Ricardo O'Farrill, Carlos Ballarta, Sofía Niño De Rivera, Chumel Torres, Marissa ""Chabe"" Lozano",Mexico,2016-12-12,2016,Tv-Ma,31 min,Stand-Up Comedy,"The Expressive Ricardo O'Farrill Uses His Astute Comedic Sensibilities To Tease Christmas Traditions, And Not Even Santa Claus Escapes Unscathed.",Movie,Movie
80104420,Asperger'S Are Us,Alex Lehmann,"Noah Britton, Ethan Finlan, Jack Hanke, New Michael Ingemi",United States,2016-12-11,2016,Tv-14,83 min,Documentaries,A Comedy Troupe Of Four Friends On The Autism Spectrum Prepares For A Final Show Before Its Members Go Their Separate Ways.,Movie,Movie
80160347,Mariah Carey'S Merriest Christmas,James Yukich,"Mariah Carey, Lacey Chabert, Kelsey Grammer, Billy Gardell, Fina Strazza, Kenneth Edmonds, Cameron Mathison, Brennan Elliott",United States,2016-12-09,2015,Tv-G,38 min,"Children & Family Movies, Music & Musicals","Pop Music Superstar Mariah Carey Hosts This All-Star Holiday Celebration With Special Guests And A Celebrity Reading Of ""The Night Before Christmas.""",Movie,Movie
80098200,Spectral,Nic Mathieu,"James Badge Dale, Emily Mortimer, Bruce Greenwood, Max Martini, Clayne Crawford, Cory Hardrict, Louis Ozawa Changchien, Jimmy Akingbola, Dylan Smith, Philip Bulcock","United States, Hungary",2016-12-09,2016,Tv-14,108 min,"Action & Adventure, Sci-Fi & Fantasy","When An Otherworldly Force Wreaks Havoc On A War-Torn European City, An Engineer Teams Up With An Elite Special Ops Unit To Stop It.",Movie,Movie
80103392,Kickboxer: Vengeance,John Stockwell,"Alain Moussi, Jean-Claude Van Damme, Dave Bautista, Gina Carano, Georges St-Pierre, Sara Malakul Lane, Matthew Ziff, T.J. Storm, Fabricio Werdum, Cain Velasquez",United States,2016-12-08,2016,Tv-Ma,90 min,Action & Adventure,"After A Skilled Fighter Falls In The Ring, His Younger Brother Emerges From The Shadows To Train And Get Revenge Against A Brutal Champion.",Movie,Movie
80098288,Other People,Chris Kelly,"Jesse Plemons, Molly Shannon, Bradley Whitford, Maude Apatow, Madisen Beaty, John Early, Zach Woods, Paul Dooley, June Squibb",United States,2016-12-08,2016,Nr,97 min,"Comedies, Dramas, Independent Movies","After A Bad Breakup, A Struggling New York Comedy Writer Tries To Don A Brave Face And Care For His Dying Mother In Sacramento.",Movie,Movie
80117746,Blue Jay,Alex Lehmann,"Sarah Paulson, Mark Duplass, Clu Gulager",United States,2016-12-06,2016,Tv-Ma,81 min,"Dramas, Independent Movies, Romantic Movies","Two Former High School Sweethearts Unexpectedly Reunite In Their Old Hometown, Where They Rediscover Their Magical Bond And Face A Shared Regret.",Movie,Movie
80142615,One In A Billion,Roman Gackowski,"Satnam Singh Bhamara, Mark Cuban, Adam Silver, Vivek Ranadivé",United States,2016-12-06,2016,Tv-Pg,70 min,"Documentaries, Sports Movies",Follow The Journey Of Satnam Singh Bhamara As He Works To Fulfill His Dream Of Becoming The First India-Born Player To Be Drafted Into The Nba.,Movie,Movie
80115673,Reggie Watts: Spatial,Benjamin Dickinson,Reggie Watts,United States,2016-12-06,2016,Tv-Ma,62 min,"Music & Musicals, Stand-Up Comedy","The Comic Innovator Delivers A Surreal Set Blending Experimental Songs, Jokes About Grits, Guns And Drugs, And Other Improvised Comedy Adventures.",Movie,Movie
80105691,The Model,Mads Matthiesen,"Maria Palm, Ed Skrein, Yvonnick Muller, Charlotte Tomaszewska, Virgile Bramly, Marco Ilsø, Dominic Allburn",Denmark,2016-12-06,2016,Tv-Ma,104 min,"Dramas, Independent Movies, International Movies","Danish Teen Emma Moves To Paris Hoping To Become A Top Model, But Her Dreams Soon Unravel When Her Affair With Photographer Shane Turns Obsessive.",Movie,Movie
80104103,The Good Neighbor,Kasra Farahani,"James Caan, Logan Miller, Keir Gilchrist, Laura Innes, Edwin Hodge, Anne Dudek, Bailey Noble, Lili Reinhart, Mindy Sterling",United States,2016-12-05,2016,Tv-Ma,97 min,"Dramas, Independent Movies, Thrillers","Two Tech-Savvy Teens Plot To Fool A Cranky Old Neighbor Into Believing His House Is Haunted, But Their Cruel Prank Soon Takes Some Unexpected Turns.",Movie,Movie
80117080,Mercenary,Sacha Wolff,"Toki Pilioko, Iliana Zabeth, Mikaele Tuugahala, Laurent Pakihivatau, Petelo Sealeu, Maoni Talalua, Teotola Maka, Bessarion Udesiani",France,2016-12-04,2016,Tv-Ma,99 min,"Dramas, International Movies, Sports Movies","When He Defies His Cruel Father And Leaves New Caledonia To Play Rugby In France, Young Soane Learns Hard Lessons About Life, Love And Success.",Movie,Movie
80044536,Diary Of A Chambermaid,Benoît Jacquot,"Léa Seydoux, Vincent Lindon, Clotilde Mollet, Hervé Pierre, Mélodie Valemberg, Patrick D'Assumçao, Vincent Lacoste, Joséphine Derenne, Dominique Reymond","France, Belgium",2016-12-03,2015,Nr,96 min,"Dramas, International Movies","An Attractive Young Woman Goes To Work As A Chambermaid For A Troublesome Couple. The Wife Is Unreasonable, And The Husband Won'T Stop Hitting On Her.",Movie,Movie
70301620,Rezeta,Fernando Frías De La Parra,"Rezeta Veliu, Roger Mendoza, Emiliano Becerríl, Sebastián Cordova, Paulina Dávila",Mexico,2016-12-03,2012,Nr,84 min,"Dramas, Independent Movies, International Movies","Gorgeous And Free-Spirited Albanian Model Rezeta Arrives In Mexico City, And Soon Uses Her Charms To Take Up A Carefree New Life In The Metropolis.",Movie,Movie
80115102,For The Love Of Spock,Adam Nimoy,"Leonard Nimoy, William Shatner, George Takei, Nichelle Nichols, Chris Pine, Zachary Quinto, Simon Pegg, Zoe Saldana, Jim Parsons, Jason Alexander, Neil Degrasse Tyson, J.J. Abrams","Canada, United States",2016-12-02,2016,Tv-14,112 min,Documentaries,"The Son Of Actor Leonard Nimoy Directs This Moving Look At His Father'S Portrayal Of Spock, The Iconic ""Star Trek"" Character He Played For 50 Years.",Movie,Movie
80098467,White Girl,Elizabeth Wood,"Morgan Saylor, Brian 'Sene' Marc, Justin Bartha, Chris Noth, Adrian Martinez, India Menuez, Anthony Ramos, Ralph Rodriguez, Annabelle Dexter-Jones",United States,2016-12-02,2016,Ur,90 min,"Dramas, Independent Movies","A College Girl Romping Through New York City In Search Of Cocaine And Other Highs Finds Something Real To Grasp, Only To See It Potentially Slip Away.",Movie,Movie
